week_index,month_index,weekly_mean_error,weekly_p95_error,baseline_mean,baseline_p95,decision
4441,1110,0.0015695553,0.001569555257447064,0.0008911215118132532,0.0009525241068331525,🔴
4442,1110,0.0014704079,0.0014704079367220402,0.0008911215118132532,0.0009525241068331525,🔴
4443,1110,0.0013595291,0.0013595290947705507,0.0008911215118132532,0.0009525241068331525,🔴
4444,1111,0.001392736,0.0013927359832450747,0.0008911215118132532,0.0009525241068331525,🟡
4445,1111,0.0012776963,0.0012776963412761688,0.0008911215118132532,0.0009525241068331525,🔴
4446,1111,0.0011959207,0.001195920747704804,0.0008911215118132532,0.0009525241068331525,🔴
4447,1111,0.0012514569,0.0012514569098129869,0.0008911215118132532,0.0009525241068331525,🔴
4448,1112,0.0013159568,0.0013159568188712,0.0008911215118132532,0.0009525241068331525,🟡
4449,1112,0.0018138011,0.0018138011218979955,0.0008911215118132532,0.0009525241068331525,🔴
4450,1112,0.0019573707,0.0019573706667870283,0.0008911215118132532,0.0009525241068331525,🔴
4451,1112,0.0013214491,0.0013214490609243512,0.0008911215118132532,0.0009525241068331525,🔴
4452,1113,0.0011255445,0.0011255445424467325,0.0008911215118132532,0.0009525241068331525,🟡
4453,1113,0.0010678201,0.0010678201215341687,0.0008911215118132532,0.0009525241068331525,🔴
4454,1113,0.0010036143,0.0010036142775788903,0.0008911215118132532,0.0009525241068331525,🟡
4455,1113,0.00069795194,0.0006979519384913146,0.0008911215118132532,0.0009525241068331525,🟢
4456,1114,0.000583456,0.0005834560142830014,0.0008911215118132532,0.0009525241068331525,🟢
4457,1114,0.0007010292,0.0007010292029008269,0.0008911215118132532,0.0009525241068331525,🟢
4458,1114,0.00087365764,0.0008736576419323683,0.0008911215118132532,0.0009525241068331525,🟢
4459,1114,0.0008131186,0.0008131185895763338,0.0008911215118132532,0.0009525241068331525,🟢
4460,1115,0.0008048721,0.0008048720774240792,0.0007428153767250478,0.000864576784078963,🟢
4461,1115,0.0008353177,0.0008353177108801901,0.0007428153767250478,0.000864576784078963,🟢
4462,1115,0.00069611863,0.0006961186300031841,0.0007428153767250478,0.000864576784078963,🟢
4463,1115,0.0007948687,0.0007948686834424734,0.0007428153767250478,0.000864576784078963,🟢
4464,1116,0.00090168894,0.0009016889380291104,0.0007827942608855665,0.0008307508658617734,🟡
4465,1116,0.0010373757,0.001037375652231276,0.0007827942608855665,0.0008307508658617734,🟡
4466,1116,0.0012048407,0.0012048407224938273,0.0007827942608855665,0.0008307508658617734,🔴
4467,1116,0.0014438553,0.0014438553480431437,0.0007827942608855665,0.0008307508658617734,🔴
4468,1117,0.0014780111,0.0014780111378058791,0.0007827942608855665,0.0008307508658617734,🟡
4469,1117,0.0009268514,0.0009268514113500714,0.0007827942608855665,0.0008307508658617734,🟡
4470,1117,0.0009441098,0.0009441098081879318,0.0007827942608855665,0.0008307508658617734,🟡
4471,1117,0.0010827036,0.0010827035875990987,0.0007827942608855665,0.0008307508658617734,🔴
4472,1118,0.001224166,0.001224166015163064,0.0007827942608855665,0.0008307508658617734,🟡
4473,1118,0.0012031113,0.0012031112564727664,0.0007827942608855665,0.0008307508658617734,🔴
4474,1118,0.0009046016,0.0009046015911735594,0.0007827942608855665,0.0008307508658617734,🟡
4475,1118,0.0009883593,0.0009883593302220106,0.0007827942608855665,0.0008307508658617734,🟡
4476,1119,0.0010127644,0.0010127644054591656,0.0007827942608855665,0.0008307508658617734,🟡
4477,1119,0.00090959494,0.0009095949353650212,0.0007827942608855665,0.0008307508658617734,🟡
4478,1119,0.0012739646,0.0012739646481350064,0.0007827942608855665,0.0008307508658617734,🟡
4479,1119,0.0013796506,0.0013796505518257618,0.0007827942608855665,0.0008307508658617734,🔴
4480,1120,0.0015526155,0.0015526155475527048,0.0007827942608855665,0.0008307508658617734,🟡
4481,1120,0.0019548354,0.0019548353739082813,0.0007827942608855665,0.0008307508658617734,🔴
4482,1120,0.0020310506,0.0020310506224632263,0.0007827942608855665,0.0008307508658617734,🔴
4483,1120,0.0019959223,0.0019959222991019487,0.0007827942608855665,0.0008307508658617734,🔴
4484,1121,0.0010290658,0.0010290658101439476,0.0007827942608855665,0.0008307508658617734,🟡
4485,1121,0.0007791117,0.000779111695010215,0.0007827942608855665,0.0008307508658617734,🟢
4486,1121,0.00086610165,0.0008661016472615302,0.0007827942608855665,0.0008307508658617734,🟡
4487,1121,0.00087457174,0.0008745717350393534,0.0007827942608855665,0.0008307508658617734,🟡
4488,1122,0.0008887808,0.0008887808071449399,0.0008872126927599311,0.0010058916988782585,🟢
4489,1122,0.00089926703,0.0008992670336738229,0.0008872126927599311,0.0010058916988782585,🟢
4490,1122,0.00094985665,0.0009498566505499184,0.0008872126927599311,0.0010058916988782585,🟢
4491,1122,0.0014760137,0.0014760136837139726,0.0008872126927599311,0.0010058916988782585,🟡
4492,1123,0.001343951,0.0013439509784802794,0.0010534795001149178,0.0013970901287393644,🟡
4493,1123,0.0013501298,0.0013501298381015658,0.0010534795001149178,0.0013970901287393644,🟡
4494,1123,0.0013599738,0.0013599738012999296,0.0010534795001149178,0.0013970901287393644,🟡
4495,1123,0.0013811459,0.0013811459066346288,0.0010534795001149178,0.0013970901287393644,🟡
4496,1124,0.0012169919,0.0012169919209554791,0.0013588001020252705,0.0013779700908344238,🟢
4497,1124,0.0022756343,0.0022756343241780996,0.0013588001020252705,0.0013779700908344238,🟡
4498,1124,0.002466905,0.002466904930770397,0.0013588001020252705,0.0013779700908344238,🔴
4499,1124,0.0022404261,0.0022404261399060488,0.0013588001020252705,0.0013779700908344238,🔴
4500,1125,0.001977511,0.0019775109831243753,0.0013588001020252705,0.0013779700908344238,🟡
4501,1125,0.0014365613,0.0014365613460540771,0.0013588001020252705,0.0013779700908344238,🔴
4502,1125,0.0014365832,0.0014365832321345806,0.0013588001020252705,0.0013779700908344238,🔴
4503,1125,0.0009013755,0.0009013754897750914,0.0013588001020252705,0.0013779700908344238,🟢
4504,1126,0.00069465215,0.0006946521461941302,0.0013588001020252705,0.0013779700908344238,🟢
4505,1126,0.00065816386,0.0006581638590432703,0.0013588001020252705,0.0013779700908344238,🟢
4506,1126,0.0008058516,0.000805851595941931,0.0013588001020252705,0.0013779700908344238,🟢
4507,1126,0.00077356864,0.0007735686376690865,0.0013588001020252705,0.0013779700908344238,🟢
4508,1127,0.0006793692,0.0006793692009523511,0.0007330590742640197,0.0008010091522010043,🟢
4509,1127,0.00074936706,0.000749367056414485,0.0007330590742640197,0.0008010091522010043,🟢
4510,1127,0.0007671331,0.0007671330822631717,0.0007330590742640197,0.0008010091522010043,🟢
4511,1127,0.0007842456,0.0007842456107027829,0.0007330590742640197,0.0008010091522010043,🟢
4512,1128,0.00080174295,0.000801742949988693,0.0007450287230312824,0.0007816787314368412,🟡
4513,1128,0.0010324847,0.001032484695315361,0.0007450287230312824,0.0007816787314368412,🟡
4514,1128,0.0008702877,0.0008702877094037831,0.0007450287230312824,0.0007816787314368412,🔴
4515,1128,0.0015210289,0.001521028927527368,0.0007450287230312824,0.0007816787314368412,🔴
4516,1129,0.0024844566,0.0024844566360116005,0.0007450287230312824,0.0007816787314368412,🟡
4517,1129,0.0030497713,0.003049771301448345,0.0007450287230312824,0.0007816787314368412,🔴
4518,1129,0.0031664975,0.003166497452184558,0.0007450287230312824,0.0007816787314368412,🔴
4519,1129,0.002003469,0.0020034690387547016,0.0007450287230312824,0.0007816787314368412,🔴
4520,1130,0.0012884384,0.0012884384486824274,0.0007450287230312824,0.0007816787314368412,🟡
4521,1130,0.0008925738,0.0008925737929530442,0.0007450287230312824,0.0007816787314368412,🔴
4522,1130,0.0008635997,0.0008635997073724866,0.0007450287230312824,0.0007816787314368412,🟡
4523,1130,0.00061665906,0.0006166590610519052,0.0007450287230312824,0.0007816787314368412,🟢
4524,1131,0.0005970792,0.0005970792262814939,0.0007450287230312824,0.0007816787314368412,🟢
4525,1131,0.00078894163,0.0007889416301622987,0.0007450287230312824,0.0007816787314368412,🟡
4526,1131,0.00053808186,0.0005380818620324135,0.0007450287230312824,0.0007816787314368412,🟢
4527,1131,0.00057715556,0.0005771555588580668,0.0007450287230312824,0.0007816787314368412,🟢
4528,1132,0.00073008606,0.0007300860597752035,0.0006253145402297378,0.0007601622695801779,🟡
4529,1132,0.0008781866,0.0008781866054050624,0.0006253145402297378,0.0007601622695801779,🟡
4530,1132,0.001159152,0.001159152016043663,0.0006253145402297378,0.0007601622695801779,🟡
4531,1132,0.0012023189,0.0012023189337924123,0.0006253145402297378,0.0007601622695801779,🔴
4532,1133,0.0013129504,0.0013129503931850195,0.0006253145402297378,0.0007601622695801779,🟡
4533,1133,0.001484922,0.0014849220169708133,0.0006253145402297378,0.0007601622695801779,🔴
4534,1133,0.0013540642,0.001354064210318029,0.0006253145402297378,0.0007601622695801779,🔴
4535,1133,0.001233206,0.001233206014148891,0.0006253145402297378,0.0007601622695801779,🔴
4536,1134,0.0012094234,0.0012094234116375446,0.0006253145402297378,0.0007601622695801779,🟡
4537,1134,0.001197635,0.0011976349633187056,0.0006253145402297378,0.0007601622695801779,🔴
4538,1134,0.0012143912,0.0012143912026658654,0.0006253145402297378,0.0007601622695801779,🔴
4539,1134,0.001202684,0.0012026840122416615,0.0006253145402297378,0.0007601622695801779,🔴
4540,1135,0.00084548595,0.0008454859489575028,0.0006253145402297378,0.0007601622695801779,🟡
4541,1135,0.00097370526,0.0009737052605487406,0.0006253145402297378,0.0007601622695801779,🟡
4542,1135,0.00074826536,0.0007482653600163758,0.0006253145402297378,0.0007601622695801779,🟡
4543,1135,0.00074822124,0.0007482212386094034,0.0006253145402297378,0.0007601622695801779,🟡
4544,1136,0.00082302804,0.0008230280363932252,0.0008289194665849209,0.0009544723638100549,🟢
4545,1136,0.0005893057,0.0005893057095818222,0.0008289194665849209,0.0009544723638100549,🟢
4546,1136,0.0006119006,0.0006119005847722292,0.0008289194665849209,0.0009544723638100549,🟢
4547,1136,0.0006451451,0.0006451450753957033,0.0008289194665849209,0.0009544723638100549,🟢
4548,1137,0.0012526492,0.0012526492355391383,0.0006673448369838297,0.0007963455922435969,🟡
4549,1137,0.0017972428,0.0017972427885979414,0.0006673448369838297,0.0007963455922435969,🔴
4550,1137,0.0019286376,0.0019286376191303134,0.0006673448369838297,0.0007963455922435969,🔴
4551,1137,0.0017345599,0.001734559889882803,0.0006673448369838297,0.0007963455922435969,🔴
4552,1138,0.001448128,0.001448128023184836,0.0006673448369838297,0.0007963455922435969,🟡
4553,1138,0.0013181522,0.0013181521790102124,0.0006673448369838297,0.0007963455922435969,🔴
4554,1138,0.0010192663,0.0010192663175985217,0.0006673448369838297,0.0007963455922435969,🔴
4555,1138,0.0010481436,0.0010481436038389802,0.0006673448369838297,0.0007963455922435969,🔴
4556,1139,0.0013411811,0.0013411811087280512,0.0006673448369838297,0.0007963455922435969,🟡
4557,1139,0.0014356284,0.001435628393664956,0.0006673448369838297,0.0007963455922435969,🔴
4558,1139,0.001235053,0.0012350529432296753,0.0006673448369838297,0.0007963455922435969,🔴
4559,1139,0.00082417147,0.0008241714676842093,0.0006673448369838297,0.0007963455922435969,🟡
4560,1140,0.00054497924,0.0005449792370200157,0.0006673448369838297,0.0007963455922435969,🟢
4561,1140,0.0006149044,0.0006149043911136687,0.0006673448369838297,0.0007963455922435969,🟢
4562,1140,0.0007392078,0.0007392077823169529,0.0006673448369838297,0.0007963455922435969,🟢
4563,1140,0.00092382176,0.0009238217608071864,0.0006673448369838297,0.0007963455922435969,🟡
4564,1141,0.0019056364,0.0019056363962590694,0.0007057282491587102,0.0008961296640336513,🟡
4565,1141,0.002036757,0.002036757068708539,0.0007057282491587102,0.0008961296640336513,🔴
4566,1141,0.0022518614,0.002251861384138465,0.0007057282491587102,0.0008961296640336513,🔴
4567,1141,0.0021940074,0.0021940073929727077,0.0007057282491587102,0.0008961296640336513,🔴
4568,1142,0.0017232544,0.0017232544487342238,0.0007057282491587102,0.0008961296640336513,🟡
4569,1142,0.0019147987,0.0019147987477481365,0.0007057282491587102,0.0008961296640336513,🔴
4570,1142,0.0018825002,0.001882500248029828,0.0007057282491587102,0.0008961296640336513,🔴
4571,1142,0.0013078607,0.001307860715314746,0.0007057282491587102,0.0008961296640336513,🔴
4572,1143,0.0010296565,0.0010296565014868975,0.0007057282491587102,0.0008961296640336513,🟡
4573,1143,0.0012474223,0.0012474223040044308,0.0007057282491587102,0.0008961296640336513,🟡
4574,1143,0.0011618414,0.0011618414428085089,0.0007057282491587102,0.0008961296640336513,🔴
4575,1143,0.0010901041,0.001090104109607637,0.0007057282491587102,0.0008961296640336513,🟡
4576,1144,0.0009797557,0.000979755655862391,0.0007057282491587102,0.0008961296640336513,🟡
4577,1144,0.0011502546,0.001150254625827074,0.0007057282491587102,0.0008961296640336513,🟡
4578,1144,0.0016665926,0.0016665925504639745,0.0007057282491587102,0.0008961296640336513,🔴
4579,1144,0.0025141693,0.002514169318601489,0.0007057282491587102,0.0008961296640336513,🔴
4580,1145,0.0045928285,0.004592828452587128,0.0007057282491587102,0.0008961296640336513,🟡
4581,1145,0.006944743,0.006944742985069752,0.0007057282491587102,0.0008961296640336513,🔴
4582,1145,0.009087773,0.00908777303993702,0.0007057282491587102,0.0008961296640336513,🔴
4583,1145,0.011553667,0.011553666554391384,0.0007057282491587102,0.0008961296640336513,🔴
4584,1146,0.014247347,0.014247346669435501,0.0007057282491587102,0.0008961296640336513,🟡
4585,1146,0.017221104,0.017221104353666306,0.0007057282491587102,0.0008961296640336513,🔴
4586,1146,0.022843035,0.02284303493797779,0.0007057282491587102,0.0008961296640336513,🔴
4587,1146,0.028841935,0.028841935098171234,0.0007057282491587102,0.0008961296640336513,🔴
4588,1147,0.034952458,0.03495245799422264,0.0007057282491587102,0.0008961296640336513,🟡
4589,1147,0.042859007,0.04285900667309761,0.0007057282491587102,0.0008961296640336513,🔴
4590,1147,0.05183072,0.0518307201564312,0.0007057282491587102,0.0008961296640336513,🔴
4591,1147,0.06347347,0.06347347050905228,0.0007057282491587102,0.0008961296640336513,🔴
4592,1148,0.07667977,0.0766797736287117,0.0007057282491587102,0.0008961296640336513,🟡
4593,1148,0.09304378,0.09304378181695938,0.0007057282491587102,0.0008961296640336513,🔴
4594,1148,0.11153392,0.11153391748666763,0.0007057282491587102,0.0008961296640336513,🔴
4595,1148,0.1329388,0.13293880224227905,0.0007057282491587102,0.0008961296640336513,🔴
4596,1149,0.15572673,0.15572673082351685,0.0007057282491587102,0.0008961296640336513,🟡
4597,1149,0.18141952,0.1814195215702057,0.0007057282491587102,0.0008961296640336513,🔴
4598,1149,0.2122404,0.21224039793014526,0.0007057282491587102,0.0008961296640336513,🔴
4599,1149,0.24735376,0.24735376238822937,0.0007057282491587102,0.0008961296640336513,🔴
4600,1150,0.29384816,0.2938481569290161,0.0007057282491587102,0.0008961296640336513,🟡
4601,1150,0.34926283,0.3492628335952759,0.0007057282491587102,0.0008961296640336513,🔴
4602,1150,0.41654932,0.41654932498931885,0.0007057282491587102,0.0008961296640336513,🔴
4603,1150,0.49401957,0.4940195679664612,0.0007057282491587102,0.0008961296640336513,🔴
4604,1151,0.58025396,0.5802539587020874,0.0007057282491587102,0.0008961296640336513,🟡
4605,1151,0.68424386,0.6842438578605652,0.0007057282491587102,0.0008961296640336513,🔴
4606,1151,0.80377585,0.8037758469581604,0.0007057282491587102,0.0008961296640336513,🔴
4607,1151,0.942296,0.942296028137207,0.0007057282491587102,0.0008961296640336513,🔴
4608,1152,1.1105561,1.1105561256408691,0.0007057282491587102,0.0008961296640336513,🟡
4609,1152,3.7982204,3.79822039604187,0.0007057282491587102,0.0008961296640336513,🔴
4610,1152,2.6017077,2.601707696914673,0.0007057282491587102,0.0008961296640336513,🔴
4611,1152,1.8507534,1.8507534265518188,0.0007057282491587102,0.0008961296640336513,🔴
4612,1153,1.3463929,1.3463928699493408,0.0007057282491587102,0.0008961296640336513,🟡
4613,1153,1.019962,1.019961953163147,0.0007057282491587102,0.0008961296640336513,🔴
4614,1153,0.7977078,0.7977077960968018,0.0007057282491587102,0.0008961296640336513,🔴
4615,1153,0.6491714,0.6491714119911194,0.0007057282491587102,0.0008961296640336513,🔴
4616,1154,0.55235547,0.5523554682731628,0.0007057282491587102,0.0008961296640336513,🟡
4617,1154,0.47358,0.473580002784729,0.0007057282491587102,0.0008961296640336513,🔴
4618,1154,0.40274623,0.4027462303638458,0.0007057282491587102,0.0008961296640336513,🔴
4619,1154,0.33561948,0.3356194794178009,0.0007057282491587102,0.0008961296640336513,🔴
4620,1155,0.28407103,0.28407102823257446,0.0007057282491587102,0.0008961296640336513,🟡
4621,1155,0.24256968,0.2425696849822998,0.0007057282491587102,0.0008961296640336513,🔴
4622,1155,0.19772358,0.19772358238697052,0.0007057282491587102,0.0008961296640336513,🔴
4623,1155,0.17058863,0.1705886274576187,0.0007057282491587102,0.0008961296640336513,🔴
4624,1156,0.15911761,0.15911760926246643,0.0007057282491587102,0.0008961296640336513,🟡
4625,1156,0.15305947,0.1530594676733017,0.0007057282491587102,0.0008961296640336513,🔴
4626,1156,0.14407946,0.14407946169376373,0.0007057282491587102,0.0008961296640336513,🔴
4627,1156,0.13435884,0.13435883820056915,0.0007057282491587102,0.0008961296640336513,🔴
4628,1157,0.1265211,0.12652109563350677,0.0007057282491587102,0.0008961296640336513,🟡
4629,1157,0.11833579,0.1183357909321785,0.0007057282491587102,0.0008961296640336513,🔴
4630,1157,0.109156355,0.10915635526180267,0.0007057282491587102,0.0008961296640336513,🔴
4631,1157,0.099666186,0.09966618567705154,0.0007057282491587102,0.0008961296640336513,🔴
4632,1158,0.09514378,0.09514378011226654,0.0007057282491587102,0.0008961296640336513,🟡
4633,1158,0.09255867,0.09255866706371307,0.0007057282491587102,0.0008961296640336513,🔴
4634,1158,0.09725757,0.0972575694322586,0.0007057282491587102,0.0008961296640336513,🔴
4635,1158,0.09680481,0.09680481255054474,0.0007057282491587102,0.0008961296640336513,🔴
4636,1159,0.09555687,0.09555687010288239,0.0007057282491587102,0.0008961296640336513,🟡
4637,1159,0.09675885,0.09675884991884232,0.0007057282491587102,0.0008961296640336513,🔴
4638,1159,0.0911984,0.0911983996629715,0.0007057282491587102,0.0008961296640336513,🔴
4639,1159,0.0852081,0.08520810306072235,0.0007057282491587102,0.0008961296640336513,🔴
4640,1160,0.07128714,0.071287140250206,0.0007057282491587102,0.0008961296640336513,🟡
4641,1160,0.06261048,0.06261047720909119,0.0007057282491587102,0.0008961296640336513,🔴
4642,1160,0.054183077,0.054183077067136765,0.0007057282491587102,0.0008961296640336513,🔴
4643,1160,0.04432523,0.04432522878050804,0.0007057282491587102,0.0008961296640336513,🔴
4644,1161,0.03759943,0.03759942948818207,0.0007057282491587102,0.0008961296640336513,🟡
4645,1161,0.030970834,0.03097083419561386,0.0007057282491587102,0.0008961296640336513,🔴
4646,1161,0.027903765,0.027903765439987183,0.0007057282491587102,0.0008961296640336513,🔴
4647,1161,0.02473036,0.024730360135436058,0.0007057282491587102,0.0008961296640336513,🔴
4648,1162,0.022735288,0.022735288366675377,0.0007057282491587102,0.0008961296640336513,🟡
4649,1162,0.020511588,0.02051158808171749,0.0007057282491587102,0.0008961296640336513,🔴
4650,1162,0.019548187,0.019548187032341957,0.0007057282491587102,0.0008961296640336513,🔴
4651,1162,0.019207668,0.0192076675593853,0.0007057282491587102,0.0008961296640336513,🔴
4652,1163,0.020923428,0.020923428237438202,0.0007057282491587102,0.0008961296640336513,🟡
4653,1163,0.024112182,0.02411218173801899,0.0007057282491587102,0.0008961296640336513,🔴
4654,1163,0.025501609,0.025501608848571777,0.0007057282491587102,0.0008961296640336513,🔴
4655,1163,0.024086904,0.024086903780698776,0.0007057282491587102,0.0008961296640336513,🔴
4656,1164,0.022122614,0.022122614085674286,0.0007057282491587102,0.0008961296640336513,🟡
4657,1164,0.019687772,0.019687771797180176,0.0007057282491587102,0.0008961296640336513,🔴
4658,1164,0.015236648,0.015236647799611092,0.0007057282491587102,0.0008961296640336513,🔴
4659,1164,0.009576332,0.009576331824064255,0.0007057282491587102,0.0008961296640336513,🔴
4660,1165,0.0055279303,0.005527930334210396,0.0007057282491587102,0.0008961296640336513,🟡
4661,1165,0.004257882,0.004257882013916969,0.0007057282491587102,0.0008961296640336513,🔴
4662,1165,0.0038746858,0.003874685848131776,0.0007057282491587102,0.0008961296640336513,🔴
4663,1165,0.0032428817,0.0032428817357867956,0.0007057282491587102,0.0008961296640336513,🔴
4664,1166,0.0029681975,0.0029681974556297064,0.0007057282491587102,0.0008961296640336513,🟡
4665,1166,0.002750453,0.0027504530735313892,0.0007057282491587102,0.0008961296640336513,🔴
4666,1166,0.0026865331,0.002686533145606518,0.0007057282491587102,0.0008961296640336513,🔴
4667,1166,0.0023918967,0.002391896676272154,0.0007057282491587102,0.0008961296640336513,🔴
4668,1167,0.0020794454,0.0020794454030692577,0.0007057282491587102,0.0008961296640336513,🟡
4669,1167,0.0023012767,0.0023012766614556313,0.0007057282491587102,0.0008961296640336513,🔴
4670,1167,0.0020551186,0.0020551185589283705,0.0007057282491587102,0.0008961296640336513,🔴
4671,1167,0.0019459986,0.0019459986360743642,0.0007057282491587102,0.0008961296640336513,🔴
4672,1168,0.0018111877,0.0018111877143383026,0.0007057282491587102,0.0008961296640336513,🟡
4673,1168,0.0017159741,0.001715974067337811,0.0007057282491587102,0.0008961296640336513,🔴
4674,1168,0.0017056761,0.0017056760843843222,0.0007057282491587102,0.0008961296640336513,🔴
4675,1168,0.0016848252,0.0016848251689225435,0.0007057282491587102,0.0008961296640336513,🔴
4676,1169,0.0017653902,0.0017653901595622301,0.0007057282491587102,0.0008961296640336513,🟡
4677,1169,0.0019897767,0.001989776734262705,0.0007057282491587102,0.0008961296640336513,🔴
4678,1169,0.0018953288,0.001895328750833869,0.0007057282491587102,0.0008961296640336513,🔴
4679,1169,0.0036507214,0.0036507213953882456,0.0007057282491587102,0.0008961296640336513,🔴
4680,1170,0.005437995,0.005437994841486216,0.0007057282491587102,0.0008961296640336513,🟡
4681,1170,0.0058370326,0.005837032571434975,0.0007057282491587102,0.0008961296640336513,🔴
4682,1170,0.0058329636,0.00583296362310648,0.0007057282491587102,0.0008961296640336513,🔴
4683,1170,0.0058149165,0.005814916454255581,0.0007057282491587102,0.0008961296640336513,🔴
4684,1171,0.0063632894,0.006363289430737495,0.0007057282491587102,0.0008961296640336513,🟡
4685,1171,0.0053617083,0.0053617083467543125,0.0007057282491587102,0.0008961296640336513,🔴
4686,1171,0.0029774455,0.002977445488795638,0.0007057282491587102,0.0008961296640336513,🔴
4687,1171,0.0019355061,0.0019355061231181026,0.0007057282491587102,0.0008961296640336513,🔴
4688,1172,0.0018929014,0.0018929013749584556,0.0007057282491587102,0.0008961296640336513,🟡
4689,1172,0.0024042882,0.0024042881559580564,0.0007057282491587102,0.0008961296640336513,🔴
4690,1172,0.0030950417,0.0030950417276471853,0.0007057282491587102,0.0008961296640336513,🔴
4691,1172,0.0029849363,0.002984936349093914,0.0007057282491587102,0.0008961296640336513,🔴
4692,1173,0.0031416586,0.003141658613458276,0.0007057282491587102,0.0008961296640336513,🟡
4693,1173,0.0030526884,0.0030526884365826845,0.0007057282491587102,0.0008961296640336513,🔴
4694,1173,0.0032494036,0.003249403554946184,0.0007057282491587102,0.0008961296640336513,🔴
4695,1173,0.0028450913,0.0028450912795960903,0.0007057282491587102,0.0008961296640336513,🔴
4696,1174,0.0020213616,0.002021361608058214,0.0007057282491587102,0.0008961296640336513,🟡
4697,1174,0.0018047347,0.0018047346966341138,0.0007057282491587102,0.0008961296640336513,🔴
4698,1174,0.0018336453,0.0018336452776566148,0.0007057282491587102,0.0008961296640336513,🔴
4699,1174,0.0025801428,0.0025801428128033876,0.0007057282491587102,0.0008961296640336513,🔴
4700,1175,0.0025803575,0.0025803574826568365,0.0007057282491587102,0.0008961296640336513,🟡
4701,1175,0.0028024018,0.0028024017810821533,0.0007057282491587102,0.0008961296640336513,🔴
4702,1175,0.002891029,0.0028910289984196424,0.0007057282491587102,0.0008961296640336513,🔴
4703,1175,0.0023707265,0.0023707265499979258,0.0007057282491587102,0.0008961296640336513,🔴
4704,1176,0.0029849494,0.0029849493876099586,0.0007057282491587102,0.0008961296640336513,🟡
4705,1176,0.0027717,0.002771700033918023,0.0007057282491587102,0.0008961296640336513,🔴
4706,1176,0.0033297343,0.003329734317958355,0.0007057282491587102,0.0008961296640336513,🔴
4707,1176,0.004209395,0.004209395032376051,0.0007057282491587102,0.0008961296640336513,🔴
4708,1177,0.0035218203,0.0035218202974647284,0.0007057282491587102,0.0008961296640336513,🟡
4709,1177,0.0023491415,0.0023491415195167065,0.0007057282491587102,0.0008961296640336513,🔴
4710,1177,0.0017382293,0.001738229300826788,0.0007057282491587102,0.0008961296640336513,🔴
4711,1177,0.0014541529,0.0014541528653353453,0.0007057282491587102,0.0008961296640336513,🔴
4712,1178,0.0016437016,0.0016437015729025006,0.0007057282491587102,0.0008961296640336513,🟡
4713,1178,0.003672073,0.00367207289673388,0.0007057282491587102,0.0008961296640336513,🔴
4714,1178,0.0043158983,0.004315898288041353,0.0007057282491587102,0.0008961296640336513,🔴
4715,1178,0.0037097887,0.003709788667038083,0.0007057282491587102,0.0008961296640336513,🔴
4716,1179,0.0012241508,0.0012241507647559047,0.0007057282491587102,0.0008961296640336513,🟡
4717,1179,0.0013898931,0.001389893121086061,0.0007057282491587102,0.0008961296640336513,🔴
4718,1179,0.0014255968,0.0014255967689678073,0.0007057282491587102,0.0008961296640336513,🔴
4719,1179,0.0015966911,0.0015966910868883133,0.0007057282491587102,0.0008961296640336513,🔴
4720,1180,0.0024231889,0.0024231888819485903,0.0007057282491587102,0.0008961296640336513,🟡
4721,1180,0.0031608753,0.003160875290632248,0.0007057282491587102,0.0008961296640336513,🔴
4722,1180,0.003354445,0.0033544450998306274,0.0007057282491587102,0.0008961296640336513,🔴
4723,1180,0.0032475276,0.003247527638450265,0.0007057282491587102,0.0008961296640336513,🔴
4724,1181,0.0025665765,0.0025665764696896076,0.0007057282491587102,0.0008961296640336513,🟡
4725,1181,0.0022867047,0.00228670472279191,0.0007057282491587102,0.0008961296640336513,🔴
4726,1181,0.0022044827,0.002204482676461339,0.0007057282491587102,0.0008961296640336513,🔴
4727,1181,0.0022937094,0.002293709432706237,0.0007057282491587102,0.0008961296640336513,🔴
4728,1182,0.0020022837,0.0020022836979478598,0.0007057282491587102,0.0008961296640336513,🟡
4729,1182,0.0017413037,0.0017413037130609155,0.0007057282491587102,0.0008961296640336513,🔴
4730,1182,0.0017623358,0.0017623357707634568,0.0007057282491587102,0.0008961296640336513,🔴
4731,1182,0.0021028137,0.002102813683450222,0.0007057282491587102,0.0008961296640336513,🔴
4732,1183,0.0014263666,0.0014263666234910488,0.0007057282491587102,0.0008961296640336513,🟡
4733,1183,0.002314322,0.002314321929588914,0.0007057282491587102,0.0008961296640336513,🔴
4734,1183,0.0029885422,0.0029885421972721815,0.0007057282491587102,0.0008961296640336513,🔴
4735,1183,0.003607386,0.0036073860246688128,0.0007057282491587102,0.0008961296640336513,🔴
4736,1184,0.0041682855,0.004168285522609949,0.0007057282491587102,0.0008961296640336513,🟡
4737,1184,0.0032134035,0.0032134035136550665,0.0007057282491587102,0.0008961296640336513,🔴
4738,1184,0.0023977486,0.00239774864166975,0.0007057282491587102,0.0008961296640336513,🔴
4739,1184,0.0012672067,0.0012672067387029529,0.0007057282491587102,0.0008961296640336513,🔴
4740,1185,0.0014266546,0.0014266546349972486,0.0007057282491587102,0.0008961296640336513,🟡
4741,1185,0.0015868392,0.0015868392074480653,0.0007057282491587102,0.0008961296640336513,🔴
4742,1185,0.0018021226,0.001802122569642961,0.0007057282491587102,0.0008961296640336513,🔴
